text,label
iis üzerinde netcore uyg çalıştırıyorum ama handler aspnetcore has bad module aspnetcoremodule in its module list diye bir hata alıyorum http internetteki bütün yöntemleri denedim olmadı,0
artuklu üniversitesinde yazılım okuyan var mı,0
merhaba java da yeniyim çalışırken takıldığım noktaları hızlıca çözmeme yardımcı olabilecek jr seviyesine destek olabilecek bir yardımlaşma grubu var mıdır,0
arkadaşlar üniversite eğitimi ne kadar faydalı olur tam öğrenir miyim yazılımı yazılım mühendisliği,0
butun tarayicilarda verileri temizleyince oldu hocam,0
arkadaşlar günaydın google plusa bağlanacağım bağlantı güvenli değil erişim izni yok diyo nasıl girebileceğim hakkında yardımcı olabilecek varmi,0
sen bu konuda ciddi misin,0
paket eksikmiş onu kurman gerekiyor şimdi onu kurdun bu sefer başka hata veriyor ise top sende artık kodda bir sorun olabilir,0
ah be keske bilgisayarım olsa,0
yapılırda bilgisayarda yapılır bu iş gelecek için şart pc,0
redmi derken telefon dan mi bahsettiniz,0
bu mesaja cevap verebilir misin,0
aynen nesne seçme aracı var,0
selam aleyküm dostlar ben html ile kendı web sıtemı tasarladım nasıl domaın ve hostıng baglarım bılgı verebilir misiniz,0
c programlama dili için örnek sunan site var mı,0
udemy de istediğiniz kurs var mı,0
merhaba htmlde ikon rengi nasıl değişir bilgisi olan var mı,0
ros otonom araç yazılımı için kaynak önerisi olan var mı,0
arkadaşlar ailemin durumu kötü ve bacagimdan ameliyat oldum bilgisayar kullanmayi biliyorum ben yazilima çok ilgim var liseyi aciktan okuyorum yazılımdan upworkden günlük en azından proje alıp yapmak istiyorum sizce ne öğrenmeliyim,0
arkadaşlar şu anda twitter api kullanılabiliyor mu,0
bir sorum daha var en çok hangi programlama dilleri kullanılıyor,0
arkadaşlar js di nerden öğrenmeliyim önerisi olan var mı,0
arkadaşlar python nerden öğrenmeliyim önerisi olan var mı,0
pc ekran kaydı neyle alayım önerisi olan,0
android studio mu,0
arkadaşlar selam google ads ne demek bilen var mı,0
erciyes yazılımda okuyan var mı,0
python ile selenium kullanarak kod yazdım çalışıtırınca chrome açılıyor falan bunu sunucuya eklemek istiyorum her zaman çalışacak sıkıntı çıkar mı ya da çalıştırdığımda chrome açılmasın istiyorum bunu nasıl yaparım,0
python c c bu kodlama sistemlerini oluşturan kod sistemleri nedir bileniniz var mi,0
merhaba bilgisayar mühendisliği sınıf matematik konuları hakkında bilgi verebilecek biri var mı,0
selamlar bir websitesine mobilden girildiğinde hangi işletim sistemi ile girildiğini nasıl kontrol ediyoruz bilgisi olan var mı,0
merhaba arkadaşlar ben windows kullanıyom lisanlı powerpoint indirmek istiyom anlayan var mı,0
merhaba responsive site yapımı ile ilgili açıklayıcı bi kaynak bilen var mı paylaşabilir misiniz var ise,0
korsan önermek yasak mı arkadaşlar,0
arkadaşlar merhaba tersine görsel arama tekniği mantığıyla bir uygulama yapmak istiyorum kaynak bulamadım önerebilecek var mı,0
arkadaşlar merhaba bir işletim sistemi geliştirmek için bir yola girdim tek başıma olacağım için temple gibi seneye bitiririm diye düşünüyorum fikriniz nedir aranızda bir işletim sistemleri hakkında derin bilgisi olan varmı yazılımsal road map i hakkında falan bilgi sahibi etiketlerse memnun olurum,0
java çalışma arkadaşı arıyorum,0
html css ve javascript öğrenmeye çalışan var mı,0
herkese selamlar flutter php logo tasarım konularında hizmet vermekteyiz bu konularda hizmet satın almak isteyenler ulaşabilirler,0
merhaba html ve css kodları ile ilgili sorduğum sorulara net cevap verebilecek bildiğiniz yapay zeka var mı,0
apple store hakkında bilgisi olan var mı ne olmuş bizi aydınlatabilecek varsa,0
haber site script oneriniz varmi acaba,0
aramızda boludaki linux kursuna gelecek var mı,0
windows isletimli gb ram toshiba satellite l ve model bir bilgisayarim var gb yaklasik bir harddisk degeri var ve phyton indirmek istiyorum hangi sürumunu indirmeliyim,0
arkadaşlar merhaba sizce java mi c mi iş konusunda daha avantajlı ve yaygın,0
merhaba iyi günler sıfır bir laptop aldım kurulum yaptım ve klavyemde çalışmayan tuşlar var teknik servisle iletişime geçemedim henüz bilgisi olan varsa yardımcı olabilir mi,0
laptop satıyorum acer i işlemci gb ram gb ssd ilgilenenler yazabilir,0
merhaba arkadaşlar yönetim bilişim sistemleri bölümü sınıf öğrencisiyim zorunlu staj yapabileceğim yer arıyorum yardımcı olabilir misiniz,1
yarın c sınavım var yardımcı olabilir misiniz,1
macera filmi önerir misiniz,1
instagram hesabı çalabilen var mı,1
sunucu işletim dersi sınavım var yapamadığım soruları çözebilirmisiniz,1
kalkülüs sınavım var yardımcı olabilecek var mı,1
arkadaşlar yazılım stajı nasıl bulabilirim birçok yere başvurdum almıyorlar,1
merhaba rar şifresini nasıl kırabiliriz,1
bilgisayar ağları sınavım var yardımcı olabilicek var mı,1
yarın görsel programlama sınavım var c dilini iyi bilen var mı sınavıma yardımcı olabilecek var mı,1
merhaba zorunlu stajım var da staj yapabileceğim bir firma var mıdır,1
elektrik devrelerinden anlayan yokmu sınavım var yarın,1
arkadaşlar yazılım temelleri dersim var yardımcı olabilecek var mi final sınavım,1
bilgisayar müh staj nasıl oluyor ya yapan varmı,1
bilgisayar programlama finalim var yardımcı olabilecek olan var mi,1
kalkülüs sınavı için yardım edebilecek var mı,1
java sp konusunda ücretli yardıma ihtiyacım var ilgilenenler yazabilir mi,1
asp net üzerinden bi ödevim var yardımcı olabilecek birisi var mı,1
iyi akşamlar arkadaşlar yarın ki önemli bir sınavım var yardımcı olur musunuz,1
web site hakkında bilgisi olan yazılımcı arıyorum birkaç proje var hakkında bilgi almam gerekiyor bilgisi yeterli gelirse projeleri teslim etmek istiyorum,1
merhabalar html css ve javascipt biliyorum staj yapabileceğim bir yer önerir misiniz,1
arkadaşlar lütfen bugün saat da temel bilgi teknolojileri sınavım var lütfen yardımcı olurmusunuz büt sınavım,1
php bilen biri özelden yazabilir mi ücreti mukabilinde,1
c sınavıma yarıdımcı olabilecek biri lazım,1
iyi geceler arkadaşlar benim bı ödevim varda bu kknuda ücret karşılığında yardımcı olacak birisi var mo,1
sunucu işletim sistemi sınavım varda bilgisi olup yardım edebilecek varmı,1
web tasarım sınavım var hiç bişi bilmiyorum yardımcı olabilir misiniz,1
merhabalar iyi akşamlar mikroişlemciler sınavım var biraz sıkıntılı bir durumdayım arduino c dilinde programlama yardımcı olabilecek olan var mı,1
makine öğrenmesine giriş büt sınavına yardımcı olabilicek varmı arkadaşlar,1
crack den anlayan birileri varmı varsa yardımcı olabilir misiniz,1
uygulamada açık bulabilen birini arıyorum,1
arkadaşlar çok basit bir html css ödevi var inanılmaz basit ama bilmeyene zor çok basit olduğu için koydum bilmiyorum dikkatinizi çekermi ciddi olan yazsın,1
fizik bütüm için yardım edebilecek olan var mı,1
java ve c sınavında yardımcı olacak var mı lütfen özelden yazın yardım edecek varsa,1
merhaba arkadaşlar perşembe günü görsel programlama sınavım var bütünleme ve bu sınavı geçemem sınıf tekrarı olucak ve hiç bir şekilde yardım edecek kimse yok yapamıyorum yardım edebilecek varmı rica etsem,1
iyi derecede c dili bilen varsa ulaşsın ücretli,1
yaz okulunu online yapacak bir üniversite var mı,1
merhaba arkadaşlar perşembe günü görsel programlama sınavım var bütünleme ve bu sınavı geçemem sınıf tekrarı olur tekrar gidemem çünkü göndermezler ve hiç bir şey yapamıyorum yardım edebilecek varmı rica etsem ücreti neyse karşılarım,1
merhaba bir uygulama oluşturmayı planlıyoruz yazabilecek yardımcı olabilecek bir arkadaş var mı ücreti neyse oturup konuşuruz,1
yarın algoritma analizi sınavım var çözecek olan var mı yardım edecek,1
lingq adlı uygulamanın apk versiyonunu buldum ama premium mu bilmiyorum yardım edecek var mı,1
saat de elektrik devreleri sınavım var yardım eder misiniz,1
merhaba elektrik devreleri sınavım var yardımcı olacak var mı,1
biçimsel diller ve otomatlar sınavım var yarın ücretiyle yapabilecek olan varmı çok acil,1
elektrik devreleri sınavıma yardkm edecek yok mu,1
elektrik devrelerinin temelleri için sınavım var yardımcı olacak var mı yarın,1
ardinio dersinden anlayan varsa sinavim var benimle iletisime gecsin,1
soyut matematik ve soyut cebirde iyi olan ya da yapabilen tanıdığı olan varsa yazabilir mi,1
ucret karşılığında elektronik sinyal numeric dersler için yardımcı olabilecek varmı,1
sql sınavı için hoca var mı,1
mesleki yabancı dil sınavım var yardımcı olabilir misiniz rica etsem,1
internetten araba parçası alan ya da güvenilir bir site bilen var mı,1
saat de sql sınavım var yardımcı olmak isteyen biri varmı,1
da matlab programlama sınavım var soru dk test yardımcı olabilecek biri ulaşabilir mi,1
merhabalar kaybolmaktan olan aramice süryanice dili için olstuturdugumuz dernek bünyesindeki online dil kursları ve online seminerler için e okul sistemine sahip bir siteye ihtiyacımız vardır bu konuda bize yardımcı olabileceklerini var mi,1
ücretsiz windows pro key bulunur mu nasıl alabiliriz,1
merhaba yarın ikide autocad sınavıma yardım edebilir misiniz,1
havacılık savunma projesi için gömülü sistem geliştirme c micropython bilgisi yüksek elektrik elektronik alanında daha önce projeler geliştirmiş temel kriptoloji bilen savunmayla ilgilenen ve çalışmakta kararlı kişiler aranıyor proje konumu remote başvuru için,1
keşke sinavimda yardımcı olsaydınız,1
ssl unpinning ile instagramdan gelen giden veriyi çekiyorum sınırsız hesap açma botu yazıcam,1
adobe acrobat pro crack olan varsa bana atabilir mi özelden internettekiler çöp,1
burp suite bilen arkadaşlar yardımcı olabilirmi,1
burp suite bilen yokmu ya,1
günlük hesap açan ınstagram hesabı lazım,1
yarın internet programcılığı sınavım var yardımcı olabilecek var mı,1
instgram gizli hesap görme uygulaması yapmak,1
java sınavım var yardımcı olabilecek var mı aranızda,1
arkadaşlar numara kime ait olduğunu bulabilen varmı,1
selamlar kıbrıs da okuyan var mı,1
arkadaşlar merhaba css ve html den anlayan varmı ona bir iş teklifim varda,1
arkadaşlar yokmu burp suite bilip yardımcı olacak,1
merhabalar aşağıda danışmanlığını yaptığımız firmanın bir ilanını paylaşıyorum yetkinlikler üniversitelerin tercihen mühendislik bilgisayar yazılım matematik bilişim vb bölümlerinden mezun yazılım geliştirme konusunda en az yıl tecrübeli net framework ve c dilinde ileri seviye bilgi sahibi net core platformu hakkında bilgi sahibi mvc web api asp net konusunda tecrübe sahibi net platformunda uygulama geliştirme tecrübesine sahip css javascript jquery bootstrap html teknolojileri hakkında bilgi sahibi entity framework ve dapper ile aktif yazılım geliştirme tecrübesi bulunan soap ve rest web servisleri kullanımda ve geliştirmede tecrübeli ms sql başta olmak üzere farklı veri tabanları hakkında bilgi ve tecrübe sahibi git versiyon kontrol sistemi konusunda tecrübeli nesne odaklı programlamaya hakim kaliteli kod yazılım geliştirme ve tasarım kalıplarına hakim kendini geliştirmeye ve bilgisini paylaşmaya istekli insiyatif alarak çalışabilen bireysel değil ekip çalışmasının önemine inanan iyi seviyede ingilizce bilen erkek adaylar için askerlik hizmetini tamamlamış çalışma tipini kendisi belirleyecek remote hibrit ilgilenlerin cv lerini iletebilirler,1
bilgisayar mimarisi bütüm var ücretli çözüm yapabilecek onlanlar dm atabilir mi,1
uluslararası kıbrıs üniversitesinde okuyan var mı,1
temacı lazım ikon ve logo yapılacak,1
telegram otomatik gruplara mesaj botu yapabilen veya satan varmı,1
arkadaslar elinde sorgu paneli olan var mı,1
merhabalar bilgisayar programlama finalim var yardımcı olabilecek olan var mi,1
arkadaşlar merhaba fluter developer arayan çevrenizde kurum var mı acaba,1
merhaba discord ile ilgili bir projem var js ts c da usta olanlar yazabilirse sevinirim karşılıgında para verilecek,1
auto clicker tarzı program yapmayı bilen ulaşsın ücreti neyse verilecektir,1
beyler borsayla uğraşan var mı,1
grafik ve animasyondan anlayan varsa özelden dönüş yapabilir mi,1
mikro denetleyiciler sınavım var yardımcı olabilecek yazabilirmi,1
merhaba xaamp veritabanında bir web sitem var ancak site aşırı şekilde yavaş çalışıyor ücretli yardımcı olabilecek ulaşsın,1
python ödevim var yardımcı olabilecek var mı ücretiyle,1
python bilen biri varmı ücretli bir iş yapacağız,1
arkadaşlar merhaba worde yazılması gereken bir yazım var bilgisayarım bozulduğu için yazamıyorum ücreti mukabilinde yapabilecek olan var mı,1
arkadaslar herkeze selamlar bu bir iş ilanıdır suanki yaptıgı işten memnun olmayan bir arayış içerisinde olan yaş ve üzeri arkadaslarımı özelden yazarlarsa sizlere bir fırsattan bahsetmek istiyorum mutlaka yazın amaa,1
arkadaşlar kullandığınız ınstagram apk uygulamaları veya önerdikleriniz var mı,1
ücretli python yardımcı olabilecek var mı,1
açık öğretimden yılık ikdisat okumak mantıklımı bir mühendise birşey katarmı,1
merhaba arkadaşlar herkese iyi günler ben ağrı doğubeyaz yaşıyorum üniversite sınavına hazırlık yapan bir öğrenciyim maddi durumumuz hiç yok bana kitap desteği çıkacak ağabeyim ya da ablam yok mu gerçekten ben bir öğrenciyim ve kitabı ihtiyacım var bu konuda bana yardımcı olacak abi ve ablalarıma şimdiden teşekkür ederim annem ev hanımı babam çalışmıyor biz yedi kardeş hepimizi okuyoruz,1
iş ilanı özel isteklere uygun webscrape veri düzenleme bildirim için email veya sms projeyi yapabilecekler özelden ulaşsın,1
tez kontrolü yapan var mı,1
bana yardımcı olabilecek var mı istatistik ile ilgili acil,1
lineer cebir algoritma olasılık algoritma analizi bilgisayar grafikleri programlama dilleri bütünleme sınavlarıma yardımcı olacak var mı,1
merhaba gencler basit bir sitenin arayuzunu olusturacak kimse var mi,1
aranızda hacker var mı,1
biri ınstagramda aynı telefon markası ile benim hesabıma giriş yapmaya çalışıyor ne yapabilirim,1
arkadaşlar konu dışı ama bir sorum olacak numaradan adres yada ikamete ulaşabilirmiyiz bilgisi olan varmı,1
fizik ve mat si iyi olan var mı,1
fizik ve mat si iyi olan var mı sınavım var da,1
net core ile web tabanlı remote desktop panel yazmak istiyorum yardımcı olabilecek var mı sınavım var da,1
merhaba asp net kullanılarak yazılmış bir web sitesini çalıştırmakta sorun yaşıyorum yardımcı olana karşılığı neyse veiririm ilgilenenler ulaşsın,1
aranızda ingilizce bilen var mı,1
selam online veya part time çalışabilecegim iş ariyorum yardımcı olmak isteyen ulaşabilir,1
merhaba kurumsal web siteleri tasarlıyorum bu alanda iş arıyorum ilgilenen varsa özelden yazabilir,1
trnvest kızılötesi sistem geliştirme girişim projesi iş ilanı trnvest kızılötesi ır sistem geliştirmesi için alanında uzmanlaşmış yetenekli ve motive bireylerle çalışmak için bir girişim projesi sunmaktadır havacılık ve savunma sektöründe gerçekleştirilecek proje için bu alanda çalışmak ve yeteneklerini geliştirmek isteyen adayları aramızda görmekten memnuniyet duyarız görev tanımı gömülü sistemlerin geliştirilmesi kızılötesi ır teknolojisi üzerine çalışan gömülü sistemlerin tasarımı ve geliştirilmesi yüksek düzeyde c ve micropython bilgisi kızılötesi sistemlerin yazılımının c ve micropython dillerinde gerçekleştirilmesi ve optimizasyonu elektrik elektronik alanında proje deneyimi daha önce elektrik elektronik alanında gerçekleştirilen projelerde yer almış olmak ve uygulamalı deneyime sahip olmak temel kriptoloji bilgisi kızılötesi sistemlerin güvenliği ve kriptografik protokoller hakkında temel bilgiye sahip olmak savunma sektörüne ilgi savunma alanına ilgi duymak ve bu alanda kariyer yapmak için kararlı olmak uzaktan çalışma proje konumu uzaktan çalışma remote olarak belirlenmiştir aday gereksinimleri lisans veya yüksek lisans derecesi elektrik mühendisliği elektronik mühendisliği veya ilgili alanlarda lisans veya yüksek lisans derecesine sahip olmak programlama yetenekleri yüksek düzeyde c ve micropython programlama yetkinliği gömülü sistemlerin tasarımı gömülü sistemlerin tasarımı prototipleme ve test süreçlerine aşina olmak elektrik elektronik projeleri daha önce elektrik elektronik projelerinde yer almak ve bu projelerde aktif olarak rol almış olmak kriptoloji bilgisi temel kriptoloji prensiplerini anlamak ve uygulamak iletişim becerileri iyi iletişim becerilerine sahip olmak ekip çalışmasına uyum sağlamak ve proje paydaşlarıyla etkili iletişim kurabilmek savunma sektörüne ilgi savunma sektörüne ilgi duymak güncel teknolojileri takip etmek ingilizce bilgisi iyi derecede ingilizce bilmek yazılı ve sözlü iletişimde etkin olabilmek başvuru trnvest nin kızılötesi sistem geliştirme girişim projesi ne başvurmak için özgeçmişinizi adresine göndermenizi rica ederiz not başvurular değerlendirilirken uygun adaylarla bireysel görüşmeler ve değerlendirme süreçleri gerçekleştirilecektir ve programa katılmaya hak kazananlar belirlenecektir trnvest olarak kızılötesi sistem geliştirme girişim programı na başvuracak adaylarla tanışmayı ve bu heyecan verici projede birlikte çalışmayı dört gözle bekliyoruz başvurularınızı bekliyoruz,1
mobil yazılım geliştiren firmamız için fullstack geliştirici ihtiyacımız vardır panel ve web siteleri için freelancer arkadaşlar adresine cv lerini iletebilirler,1
herkese kolay gelsin kurumsal web sitelerine admin panel entegrasyonu yapanlar iletişime geçebilir mi php ile bağlanmalı admin panele ücretini de yazarmisiniz dm yolu ile,1
merhaba arkadaşlar bir site deploy edilecek anlayan varsa ücreti karşılığında yardım lazım,1
php bilen birileri özelden yazabilir mi ücreti mukabilinde,1
herkese merhaba çalışmakta olduğum firma için ytü davutpaşa teknopark ofisinde iki gün ofis üç gün evden olacak şekilde stajer testçi arayışımız mevcuttur test alanın da kendini geliştirmek isteyen otomasyon ve manuel testler yapacak bu konuda birebir ilgilenip staj sonrasında iş fırsatı elde edebilecek arkadaşlar arıyoruz ilgilenen arkadaşlar cv lerini mail adresime iletebilirler,1
play storedaki hazır uygulamanın kücük bir noktasını değiştirip apk olarak bize iletecek yazılımcı arkadaşlar varsa fiyat ve detaylar için özelden ulaşabilirler,1
gömülü sistemler yapay zek görüntü işleme ve bilgisayarlı görü üzerine projeler geliştiren arge firmasına stajyer arıyoruz kriterler lehim yapabilmesi temel elektronik bilgisi temel yazılım bilgisi konum marmaray ayrılık çeşmesi durağı,1
merhaba bir uygulama oluşturmayı planlıyoruz yazabilecek yardımcı olabilecek bir arkadaş var mı ücreti neyse oturup konuşuruz istanbulda olursa bizim için daha iyi olur,1
merhabalar danışmanlığını yaptığımız firmamız için istanbul maslak ofislerine haftada iki gün ofis gün evden react developer arayışımız bulunuyor iş tanımı bug temizliği yapılacak react js ve javascript bilgisi bekleniyor tecrübe yılı yıl ilgilenenler cvlerini iletebilirler,1
mobil uygulama konusunda deneyimli ekip çalışmasına yatkın proje bazlı çalışacak freelancer ekip arkadaşları arıyoruz ilgilenenler ulaşabilir,1
bağcılar istanbul daki ofisimizde çalışmak üzere react react native developer arıyoruz başvurular için cv ve referanslarınızı adresine gönderebilirsiniz,1
merhaba php dili ile yazılmış bir web sayfasını geliştirecek birisini arıyorum ilgilenenler özelden yazabilir,1
açık öğretimden sizce iktisat okumakmı daha mantıklı işletme okumakmı,1
merhaba yazılım için staj programı bildiğiniz bir yer varmı,1
merhaba yazılım alanında staj yapmam gerekiyor yardımcı olabilecek varsa özelden yazablirmi ücret karşılığı yardımcı olacak,1
yektuğ mat çözen var mı dgs için,1
siteme iç seo çalışması yapabilecek arkadaş varsa bana yazabilir mi,1
aşağıda danışmanlığını yaptığımız firmalar için açık pozisyonları paylaşıyorum ilgilenen arkadaşlarımızın güncel cv lerini bekliyorum mail java devoloper remote hybrid mid sr bussines analyst remote hybrid mid sr devops engineer remote hybrid mid sr web devoloper remote hybrid mid sr mobile devoloper ios android remote hybrid mid sr test engineer remote hybrid mid sr net developer remote hybrid mid sr fullstack devoloper remote hybrid mid sr backend devoloper remote hybrid mid sr frontend devoloper remote hybrid mid sr,1
uzaktan ve tam zamanlı çalışacak ekip arkadaşları arıyoruz yapılacak işler imleme çalışmaları backlink çalışmaları yorum çalışmaları vs işleri önce size öğretiyoruz uzaktan ve full time çalışacak bilgisayar ve internet hızı iyi uzun vadeli çalışacak gün sonra kaçmayacak eli hızlı başvurular skype adresimiz üzerinden yapılacaktır skype live işler skype tan yürütülmektedir,1
telegram botu yapan arkadasa ihtiyacim var bütce,1
iş ilanı selamlar java developer arıyoruz detaylar aşağıda java üzerine en az yıl iş deneyimi olan bankacılık sektörünü değerlendirmek veya ilerlemek isteyen tercihen oracle kullanımı yapmış veya mssql postgresql da kullanabilen remote veya hibrit ayda gün çalışabilecek outsource çalışmaya açık olan ilgileniyorsanız direkt olarak bana mesaj atabilirsiniz,1
merhabalar firmamız ile ortak çalışacak elinde iş olmayan freelance php laravel bilen geliştirici aranmaktadır ilerleyen zamanlarda tam zamanlı maaş sigortaya duruma göre geçilebilir,1
merhabalar firmamız için full stack developer veya ayrı ayrı bir frontend developer angular ve backend developer net core c web apı arayışımız bulunmaktadır ilgilenen arkadaşlar bana dönüş yapabilirler,1
merhabalar acil yetişmesi gereken bir projem için flutter geliştiricisine ihtiyaç vardır özelden ulaşabilirsiniz,1
merhaba ben şeyhmus aykut yozgat üniversitesi bilgisayar programcılığı mezunuyum orta düzey c c java python ve sql teknolojilerinde bilgi sahibiyim microsoft office programlarını etkili kullanmaktayım yazılım web tasarımı web geliştirme ve donanım teknisyenliği üzerine stajyerlik yaptım hedefim yapay zeka big data ve veri analizi üzerine kendimi geliştirmek daima öğrenme isteğimden dolayı yeniliklere açığım takım çalışmalarında ve projelerde aktif rol alabilirim firmalar ilgili departmanlarda iş aramaktayım bu yeteneklere uygun iş arkadaşı arayanlar için cv gönderebilirim linkedın github,1
ücretli basit bir script yapacak olan var mı php veya laravel bilen mesaj atsın önceliğim laravel ile kodlanması,1
vuejs uzerine ekip arkadaşı aramaktayız kendini geliştirmeye açık ekip ortamına uyum sağlaya bilen vuejs bilen arkadaşlar mail adresine ulaşsınlar,1
merhaba freelancer php developer arkadaşa ihtiyacımız vardır yönetim paneli geliştirebilen ve api sorguları yazabilir olmalıdır ilgilenenler mail adresine başvurularını yapabilirler not şirketimiz ankarada olduğu için ankarada ikamet etmesi daha avantajlı olacaktır toplantılar için web sitemiz,1
merhaba amerika merkezli flutter projemde bana yardımcı olacak öğrenci veya giriş seviyesinde part time çalışabilecek bir yazılım geliştirici arıyorum pozisyon açıklaması esnek çalışma saatlerine sahip günde saatlik part time çalışma türkiye saatiyle arasında istediğiniz zaman çalışabilirsiniz proje google play ve app store da mevcut olan bir uygulamanın geliştirilmesini kapsamaktadır bu kapsamda yeni özellikler eklemek ve ortaya çıkan hataları düzeltmek bulunmaktadır gereksinimler flutter dart projeleri geliştirme konusunda deneyim riverpod gibi state yönetimi kütüphanelerine aşina olma sürüm kontrolü için gıt i etkin bir şekilde kullanabilme kendine güvenen belirlenen süre içinde verilen görevleri tamamlayabilme becerisi yeni teknolojilere ve projeye hızlı bir şekilde adapte olabilme isteği iyi düzeyde ingilizce dil becerisi ile etkili iletişim kurabilme problem çözme ve analitik düşünme becerileri ilgilenenler lütfen bana cv leri ile telegram dan yada email yolu ile ulaşsınlar teşekkürler,1
merhaba çok acil bir şekilde yetişmesi gereken bir projemiz için nodejs yazılımcıya ihtiyacımız var,1
merhaba front end ve back end dahil kısa bir sürede yapılabilecek dinamik bir web sitesine ihtiyacım var iletişime geçebilirmisiniz,1
şirketimize tam zamanlı developer ihtiyacımız mevcut ağırlıklı olarak şirket içi üretim otomasyon takip uygulamaları geliştirilecek net ortamında masaüstü webform mvc uygulamalar yazacak ayrıca mobil içinde react vue flutter angular swift herhangi birini bilmek yeterlidir detaylı bilgi için mail ile iletişime geçebilirsiniz izmir,1
merhabalar bankacılık projelerinde çalıştırılmak üzere yıl arasında tecrübeli java developer arayışımız devam ediyor tam zamanlı ve full remote spring boot ve micro service üzerine çalışma yapmış ve yetkin bir kişi arıyoruz wordpress üzerinde tecrübeli şirketimizin web sitesinde iş yapabilecek sosyal medya post ve tasarım işlerinde iyi olan bir çalışma arkadaşı arıyoruz ilgilenenler dm üzerinden cv leri ile iletişime geçebilirler maaş çalışma saatleri gibi detaylar için yönlendirme sağlıyoruz tecrübe konusunda okey olduktan sonra şirket içerisindeki yetkili birisi ile iletişime geçireceğiz,1
herkese selamlar wordpress konusunda deneyimim vardır freelance ve ajans deneyimi ile birlikte yaklaşık yıldır aktif olarak wordpress kullanmaktayım bu alanda iş arayışım vardır ayrıca prestashop opencart konusunda da temel düzeyde bilgim vardır yine jr olarak uı ux alanında da çalışabilirim bu konuda da bazı çalışmalarım vardır ve eğitimler aldım remote hybird ve ofis ortamında çalışabilirim lokasyon istanbul,1
merhabalar react nextjs deneyimi olan full time ve remote calisabilecek frontend developer ariyoruz ılgilenirseniz asagidaki google formu doldurabilir misiniz rica etsem,1
merhabalar arkadaşlar en az sene tecrübeli mid ya da senior java developer arıyoruz firmamız outsource destek firması tamamen remote uzaktan çalışma imkanı var detaylar için iletişime geçebilirsiniz özelden yine en az sene tecrübeli en az mid seviyede net developer arıyoruz tamamen uzaktan çalışma imkanı var detaylar için iletişime geçebilirsiniz,1
yazılım geliştirici met edu şirketimiz canlı eğitim platformu için bir yazılım geliştirici aramaktadır göreviniz platformun yazılımını geliştirmek güncellemek olacaktır görev ve sorumluluklar canlı eğitim platformunun yazılımını geliştirmek ve güncellemek kullanıcıların deneyimini iyileştirmek için yeni özellikler geliştirmek güvenliğe ve veri gizliliğine önem vermek ekip içinde işbirliği yapmak gereklilikler en az yıl yazılım geliştirme deneyimi node js react js mongodb sqlite gibi teknolojilerde deneyimli tam zamanlı çalışabilecek ekip çalışmasına yatkın ingilizce ve türkçe bilen başvuru yapmak için lütfen özgeçmişinizi ve belgelerinizi adresine gönderin proje konferansı ve detaylı bilgiler,1
e ticaret sitesi kodlayacak güncel yazılım dilinde kodlayacak istenen yazılımı yapacak referans verecek arkadaşlar lütfen özellikle belirtmek isterim magento kuralım veya bu yazılım yapalım tasarımı böyle oluyor gibi yapacak kişiler müracat etmesin lütfen node js react js tercih zaman değerli kimse kimsenin zamanını boşa harcamasın herkese hayırlı hatırlı işler yer istanbul müracaat,1
merhabalar şirketimizde çalıştırmak üzere react native ile proje geliştirebilen javascript ve typescript syntax ını bilen daha önce firebase kullanmış ve react native ile kullanabilen mobil uygulamalarda sql kullanmış web servis ve rest apı kullanabilen gelişmiş sql queryleri yazabilen react native e özel kütüphanelerle çalışmış ekip arkadaşı arıyoruz şehir ankara ilgilenenler özelden ulaşsın lütfen,1
arkadaşlar binance üzerinden al sat botu yapabilecek bir arkadaş arıyorum ben yaparım diyenler özelden bana ulaşabilir,1
merhabalar remote çalışabileceğim iş arıyorum php laravel vuejs üzerinde yıl çalıştım yıllık bilgi birikimim mevcut istanbul içi olursa ofiste çalışabilirim,1
merhabalar kriptoda vadeli işlem botu yapabilecek aynı zamanda botu telegrama bağlayabilecekler irtibata geçebilirmi,1
istanbul bağcılar daki ofisimizde çalışmak için react natıve developer arıyoruz başvurular için cv ve referanslarınızı adresine gönderebilirsiniz,1
merhabalar nasılsınız umarım herkes iyidir ve her şey yolundadır danışmanlığını yürüttüğümüz iş ortağımız için frontend developer angular arayışımız bulunuyor hibrit çalışma modeli uygulanmaktadır ilgilenirseniz detayları konuşmak üzere güncel cv nizi mail adresime iletmenizi rica edeceğim şimdiden teşekkür ederim iletişim,1
ücretli visual studio ile ingilizce kelime ögretme programı yapabilecek varmidir,1
merhaba tv uygulamasi yapacak yazılımcı aranıyor mesaj atarsanız sevinirim,1
para karşılıgı proje yapacak biri varsa dmden yazabilir misiniz,1
merhabalar startup projemiz için kendini geliştirmek istiyen ekip ile projeler yapmak isteyen gönüllü backend yazılımcıya ihtiyacımız var,1
avusturya viyana da php developer aranıyor yurt dışında çalışmak isteyen phpciler benimle iletişime geçebilir senior veya çok tecrübeli professional seviyesinde laravel altyapısına hakim olmak şart not ben ik değilim yazilimciyim,1
mongodb de excel dosyalarındaki verileri kullanarak veri tabanı oluşturulacak ilgilenenler iletişime geçebilir,1
